BCCefflatcnt_composition_average,NValance_composition_average,IonicRadii_composition_average,Number_composition_average,AtomicWeight_composition_average,AtomicNumber_composition_average,HeatCapacityMolar_composition_average,BCCvolume_pa_composition_average,n_ws^third_composition_average,AtomicWeight_max_value,Number_max_value,AtomicNumber_max_value,AtomicVolume_composition_average,AtomicWeight_arithmetic_average,GSvolume_pa_composition_average,ICSDVolume_composition_average,BCCvolume_pa_arithmetic_average,CovalentRadius_difference,NdValence_arithmetic_average,BCCfermi_composition_average,NdValence_max_value,BCCfermi_arithmetic_average,AtomicVolume_difference,BCCvolume_pa_max_value,NUnfilled_min_value
7.502446907,16.0,0.745,52.0,126.007,52.0,26.0515,26.975,0.46,173.054,70.0,70.0,35.47423828219335,126.007,30.02,35.45,26.975,67.0,5.0,3.73360619,10.0,3.73360619,16.5308673127315,33.78,0.0
5.398423878199999,7.4,0.89,22.2,48.473366999999996,22.2,26.5048,9.918,1.59,63.54600000000001,29.0,29.0,3728.193404389499,44.16358166666666,11.46030172414,14.2,9.523333333333332,68.0,5.0,6.675709006,10.0,6.07621989,18580.6690246869,11.08,1.0
6.461281789857143,3.8571428571428568,1.25,15.0,30.60717142857143,15.0,26.92985714285714,20.36714285714286,1.3442857142857143,51.9961,24.0,24.0,7988.343057033959,35.36026666666667,24.115178571428572,30.300000000000004,18.323333333333334,105.0,1.6666666666666667,5.0697493214285725,5.0,5.71581451,18580.406029144906,36.82,3.0
7.791146525,15.0,1.025,47.0,115.98508464,47.0,26.875,29.56,0.99,208.9804,83.0,83.0,37.46089398222955,115.98508464,31.09666666665,37.5,29.56,18.0,5.0,4.889203235,10.0,4.889203235,3.954869800046296,29.91,1.0
7.966487486333333,13.888888888888891,1.7011111111111112,35.888888888888886,82.6475111111111,35.888888888888886,59.86888888888889,34.70666666666666,0.35000000000000003,186.207,75.0,75.0,46.84144617124448,101.73643333333334,37.5275925926,61.83333333333333,37.486666666666665,83.0,5.0,2.2979810322222223,10.0,3.5666111166666665,61.1375304534644,72.1,1.0
6.104289988176472,5.647058823529411,0.3164705882352941,20.11764705882353,43.24594964705883,20.11764705882353,24.307529411764712,14.688823529411767,1.6511764705882352,140.116,58.0,58.0,24.733142538599854,75.64492066666669,20.647226890729414,18.11764705882353,20.586666666666666,97.0,2.333333333333333,8.83973413,6.0,6.724791016666666,23.007136508791604,36.87,3.0
6.832652257,15.4,0.696,55.0,133.723894,55.0,24.7508,20.874,1.516,192.217,77.0,77.0,22.229939964149143,134.58749,22.2655,21.88,23.64,87.0,6.0,7.163001445999999,10.0,7.264993313333332,23.382095650190397,37.47,3.0
6.592120092,9.75,0.7375,33.25,80.946,33.25,25.58,18.130000000000006,1.2275,195.084,78.0,78.0,21.132809456718377,105.61433333333336,18.11666666665,21.1,18.67,14.0,6.333333333333334,4.143194165,10.0,5.448522676666666,10.7221946536545,24.43,1.0
6.579974281,15.0,0.6666666666666666,54.33333333333333,133.5185128666667,54.33333333333333,25.263333333333332,17.953333333333333,1.54,195.084,78.0,78.0,18.07453307289497,133.5185128666667,17.9,18.033333333333328,17.953333333333333,54.0,3.6666666666666665,6.738945253333334,9.0,6.738945253333334,6.9082476877065995,21.87,2.0
9.45988626,2.0,1.26,38.0,87.62,38.0,26.79,52.91,0.84,87.62,38.0,38.0,55.323130776506396,87.62,54.23,56.0,52.91,0.0,0.0,1.71056951,0.0,1.71056951,0.0,52.91,0.0
6.812187542,6.0,0.612,31.6,71.3262,31.6,23.746,22.214000000000002,1.4359999999999995,106.42,46.0,46.0,24.950531749371887,74.04183333333333,24.785999999999998,25.08,27.33,84.0,3.333333333333333,6.382675446,10.0,5.6039911233333335,40.62474450794271,52.91,0.0
6.083684421,7.428571428571429,1.1714285714285713,21.42857142857143,47.673085714285705,21.42857142857143,28.131571428571423,16.428571428571427,0.4642857142857143,114.818,49.0,49.0,10637.69873851155,56.96513333333333,17.53,23.642857142857146,22.86,110.0,3.333333333333333,4.569441832857144,10.0,4.7890749,18566.11450832901,36.82,2.0
6.116121988,10.666666666666666,0.32333333333333336,35.33333333333333,84.05917466666666,35.33333333333333,24.116,14.3,1.7166666666666666,190.23,76.0,76.0,23.470647100457462,110.601881,19.743492063466668,17.2,14.37,37.0,3.0,9.63769083,6.0,9.42259866,14.230424148551199,14.58,3.0
7.218287809428572,15.428571428571427,0.7042857142857142,46.28571428571429,110.62271428571428,46.28571428571429,25.850285714285718,23.98428571428572,0.44,173.054,70.0,70.0,31.127798262317658,121.475,27.345,31.842857142857145,24.53333333333333,67.0,6.666666666666668,4.299462885714286,10.0,3.80183556,22.1596464827641,33.78,0.0
6.308773366666665,6.333333333333332,0.5133333333333334,33.666666666666664,75.80396,33.666666666666664,23.52333333333333,15.753333333333336,1.6033333333333333,106.42,46.0,46.0,17.572298988497767,75.80396,17.676666666666666,17.6,15.753333333333336,53.0,4.666666666666667,6.667741976666668,10.0,6.667741976666668,5.317991448049102,18.18,4.0
7.237965186933334,4.933333333333334,1.4366666666666663,16.666666666666664,35.598241045333346,16.666666666666664,31.1328,23.94866666666667,0.4106666666666667,112.411,48.0,48.0,9786.551086617526,56.95125642666667,26.062333333319998,32.78,23.13333333333333,64.0,3.333333333333333,1.9687667,10.0,2.4887524566666666,18295.927012108405,29.21,1.0
5.5245407134,4.8,1.0559999999999998,10.0,20.39225544,10.0,27.3068,11.165999999999999,0.5559999999999999,26.9815386,13.0,13.0,11161.956069700644,21.4904693,12.055,17.020000000000003,12.125,55.0,0.0,4.949749468,0.0,5.41880346,18575.60274197189,16.92,2.0
7.257501113181817,5.090909090909092,1.478181818181818,17.272727272727273,35.3663090909091,17.272727272727273,30.61709090909091,25.25909090909091,0.3309090909090909,40.078,20.0,20.0,11697.180740098589,30.51013333333333,27.924545454545456,33.42727272727272,21.56333333333333,110.0,0.0,2.539228283636364,0.0,2.7272236533333336,18549.259979186932,36.82,1.0
7.3168338266,12.999999999999998,0.7840000000000001,49.0,117.0196,49.0,25.9008,24.898000000000003,1.27,162.5,66.0,66.0,26.903722123235497,116.65266666666666,26.55,26.74,24.82,72.0,6.666666666666668,4.774755873999999,10.0,5.378674500000001,8.896023463177197,31.21,4.0
6.647975195,13.0,0.735,58.0,140.727,58.0,25.03,18.665,1.63,190.23,76.0,76.0,18.62482046864075,140.727,18.6425,18.5,18.665,31.0,4.0,6.5026864,6.0,6.5026864,9.2822456011015,22.75,4.0
6.833946918333334,13.666666666666668,0.7366666666666667,55.66666666666667,133.3685,55.66666666666667,25.9,20.346666666666668,1.4833333333333334,178.49,72.0,72.0,20.9870020890843,133.3685,23.041666666666664,20.3,20.346666666666668,36.0,6.666666666666666,7.050680736666667,10.0,7.050680736666667,13.241275451317101,25.23,3.0
6.786624981999999,6.4,0.5760000000000001,32.0,72.4815048,32.0,25.2796,22.034000000000002,1.4959999999999998,106.42,46.0,46.0,28.22962938938324,75.00458733333333,25.638095238080002,24.64,27.18,88.0,3.333333333333333,6.444059642000001,10.0,5.6551446200000015,40.62474450794271,52.91,0.0
6.247292827000001,8.0,0.74,69.0,172.535,69.0,12.03,15.28,1.635,244.0,94.0,94.0,17.007519234046498,172.535,15.794999999999998,17.0,15.28,41.0,3.5,13.91614899,7.0,13.91614899,6.8792896494928,16.65,4.0
5.3288111981999995,1.2000000000000002,1.328,8.799999999999997,19.516964,8.799999999999997,27.6316,15.618,1.264,87.62,38.0,38.0,11186.204602255657,31.85631333333333,18.133666666659998,34.72,24.10333333333333,164.0,0.0,2.319403,0.0,1.7191745866666668,18596.507882727423,52.91,0.0
6.0186195075,4.75,0.4025,25.75,57.19930550000001,25.75,20.38525,14.28,1.6749999999999998,92.90638,41.0,41.0,18.26086937314163,45.29694733333334,16.142559523800003,15.175,12.98,88.0,1.3333333333333333,7.136900775,4.0,7.88192701,19.38903210134948,18.18,3.0
6.62229015,3.0,0.5925,15.0,31.47513195,15.0,24.53,18.24,1.36,44.955912,21.0,21.0,18.698146117780322,35.968725299999996,17.91875,18.675,19.56,49.0,0.5,6.936005325,1.0,6.10793723,8.414886401081699,22.2,5.0
6.3225354255833315,3.916666666666667,0.3083333333333333,15.75,32.63722916666667,15.75,20.326666666666664,16.65083333333333,1.47125,137.327,56.0,56.0,21.889415381532906,82.70625,22.23791666666667,21.78333333333333,39.1,104.0,0.0,9.56796576375,0.0,5.757027685,44.9529039580824,63.59,4.0
5.889717759333331,5.333333333333333,1.1916666666666669,14.333333333333332,30.613766666666667,14.333333333333332,27.83366666666667,16.308333333333334,0.14,87.62,38.0,38.0,12408.546390421465,45.22813333333333,19.406145833333333,25.15,25.286666666666665,129.0,0.0,3.62838159,0.0,4.18322968,18565.030620694728,52.91,0.0
5.73628067775,4.0,1.1,10.0,20.100975,10.0,25.77675,12.8625,1.4925,28.0855,14.0,14.0,9307.05915101246,22.1324,18.216875,22.15,14.823333333333334,70.0,0.0,6.637706165,0.0,6.75861579,18572.48258890219,22.88,3.0
5.6949873048095245,5.095238095238095,0.4780952380952381,28.142857142857146,63.96441238095239,28.142857142857146,19.29790476190476,12.361904761904762,1.7361904761904765,101.07,44.0,44.0,12.657348354299815,68.26246,12.652380952380954,12.966666666666667,12.733333333333333,80.0,3.666666666666667,8.045299609047616,7.0,7.9739030999999985,10.70436571503206,18.18,4.0
5.57860724725,8.5,0.4825,23.5,56.98224225,23.5,16.828,11.61,1.5225,196.966569,79.0,79.0,14.03532528173481,71.97275633333334,11.143333333325,12.425,13.28,60.0,3.333333333333333,5.896033087499998,10.0,4.969349519999999,12.718968364583581,16.73,1.0
7.754477585758621,2.0,0.8648275862068966,21.103448275862068,47.68886206896552,21.103448275862068,25.531275862068966,31.30275862068966,1.0955172413793102,137.327,56.0,56.0,31.85960107750294,80.816,31.310689655172414,31.551724137931032,43.235,74.0,0.0,3.5719420117241376,0.0,2.843048045,41.7469885790685,63.59,0.0
6.908017555000002,18.0,1.08,54.0,130.40383333333332,54.0,25.67766666666667,20.87333333333333,0.8266666666666667,204.3833,81.0,81.0,24.308443045542198,130.40383333333332,23.05333333333333,25.1,20.87333333333333,25.0,10.0,5.7578287066666665,10.0,5.7578287066666665,11.565228611017401,26.25,1.0
6.0685683484,9.2,0.5459999999999999,31.200000000000006,70.40956,31.200000000000006,23.57,14.35,1.59,178.49,72.0,72.0,16.83680710221532,88.42296666666668,16.744,16.8,15.603333333333335,64.0,3.333333333333333,6.95061699,8.0,6.580959253333333,11.327426752735699,21.87,2.0
6.222901948600001,4.0,0.6000000000000001,16.0,35.284187712,16.0,19.8948,17.218000000000004,1.37,106.42,46.0,46.0,22.245044692730513,47.14015642666667,16.83533333332,21.06,16.759999999999998,90.0,3.333333333333333,5.033931024,10.0,5.059440716666666,30.61323916696098,29.21,0.0
7.134021004,13.5,0.825,58.5,141.994925,58.5,26.195,23.8,1.495,195.084,78.0,78.0,24.186838194626898,141.994925,23.692500000000006,24.0,23.8,54.0,5.0,5.476090605,9.0,5.476090605,17.652749375785405,32.53,2.0
7.532921170333331,10.666666666666666,0.8133333333333332,50.0,121.755777,50.0,25.77066666666667,31.493333333333336,1.3433333333333333,196.966569,79.0,79.0,36.71015570260563,121.755777,34.286746031733344,32.86666666666667,31.493333333333336,108.0,3.333333333333333,5.890757333333332,10.0,5.890757333333332,48.022218058214705,63.59,3.0
6.954850240666668,13.333333333333332,0.7566666666666666,49.33333333333334,117.90428333333334,49.33333333333334,26.14,21.84666666666667,1.4333333333333331,195.084,78.0,78.0,22.66139662411207,117.90428333333334,22.08083333333333,22.53333333333333,21.84666666666667,68.0,6.666666666666668,4.96734598,10.0,4.96734598,17.652749375785405,32.53,2.0
6.42433557975,9.25,0.7149999999999999,29.75,65.86295,29.75,25.55975,17.6575,1.4825,121.76,51.0,51.0,18.8240713557065,68.2528,18.7725,18.8,20.1,17.0,6.0,5.66680056,10.0,5.857136576666668,19.250139002084,27.09,2.0
6.585564738666668,5.333333333333333,0.6733333333333333,41.333333333333336,94.38133333333332,41.333333333333336,24.49333333333333,18.043333333333333,1.65,95.96,42.0,42.0,18.0892348815987,93.59200000000001,18.191666666666666,18.066666666666666,19.22,21.0,3.5,7.167348789999999,5.0,6.432524255,7.7650625813891985,22.75,6.0
7.645652881,9.5,0.83,45.5,108.932735,45.5,26.2365,28.82,0.59,138.90547,57.0,57.0,32.36972537231535,108.932735,31.40875,33.6,28.82,87.0,5.5,6.69335661,10.0,6.69335661,10.321841492975498,37.47,2.0
6.8012710308888895,3.555555555555556,0.4451851851851853,14.74074074074074,29.71702592592593,14.74074074074074,21.413703703703703,23.127037037037034,1.374074074074074,39.0983,19.0,19.0,28.287709119052078,33.5919,28.242469135807408,28.237037037037037,43.355,92.0,0.0,8.437600785185182,0.0,4.930167785,55.8314869664651,72.1,1.0
7.0219371000000015,12.0,0.8766666666666667,48.0,113.12625,48.0,26.736666666666668,23.18,1.41,158.92535,65.0,65.0,24.414066880292406,113.12625,24.538888888899997,24.3,23.18,70.0,6.0,5.617372223333334,10.0,5.617372223333334,21.168208313677898,32.12,2.0
6.693948714666666,5.0,0.6966666666666665,33.66666666666667,75.80049283333334,33.66666666666667,25.01233333333333,19.266666666666666,1.5066666666666666,91.22399999999999,40.0,40.0,22.045625929420066,60.37698566666667,20.932539682533328,20.466666666666672,15.783333333333333,68.0,3.0,5.520082085,7.0,6.8121135200000005,17.218261133528,22.75,3.0
7.019815897999999,14.666666666666668,0.7933333333333334,54.0,132.33403586666665,54.0,25.452666666666666,22.47666666666667,1.2933333333333332,196.966569,79.0,79.0,25.76038669084984,132.33403586666665,22.43333333333333,24.86666666666667,22.47666666666667,66.0,3.333333333333333,5.20809379,10.0,5.20809379,27.1452474210492,33.78,0.0
6.393853014199999,6.800000000000002,1.248,15.2,32.29470192,15.2,29.7804,22.31,0.39399999999999996,65.38,30.0,30.0,11179.175850080735,41.158901066666665,23.23783333334,27.98,31.56333333333333,146.0,3.333333333333333,-0.17997864800000007,10.0,0.7580105666666667,18586.402883593797,72.1,0.0
6.731510195285715,11.0,0.5957142857142856,29.0,65.81283842857142,29.0,25.54457142857143,19.37,0.5928571428571429,78.96,34.0,34.0,24.438077829441728,59.61798566666666,22.66251231527143,25.885714285714286,17.626666666666665,50.0,5.333333333333334,5.560798148571429,10.0,5.87950143,14.9961001602291,22.2,2.0
6.043473503142858,14.142857142857144,0.7957142857142857,50.42857142857143,122.23780142857143,50.42857142857143,25.740571428571428,14.334285714285715,1.6671428571428573,180.94788,73.0,73.0,2669.5253723173946,84.62925833333333,15.39125,16.45714285714286,11.846666666666668,99.0,3.333333333333333,5.757254424285715,7.0,5.950545193333332,18581.503105935688,18.12,3.0
6.9648959652,3.0,0.664,21.8,48.184740000000005,21.8,23.58,22.158,1.28,88.90585,39.0,39.0,25.520647855628017,41.31078333333333,24.44066666666,25.48,21.216666666666672,79.0,0.3333333333333333,5.304043374000001,1.0,4.45790425,12.996835165906804,32.53,1.0
6.9357949442499995,11.25,0.9675,48.75,114.61887250000001,48.75,26.11083333333333,21.135,1.235,138.90547,57.0,57.0,22.90924384437901,125.658235,20.945208333333333,22.825,28.56,63.0,5.5,4.258015829166667,10.0,5.856623475,15.950620663008099,37.47,9.0
6.031497290333334,12.666666666666664,0.6533333333333333,30.666666666666664,68.684,30.666666666666664,24.74766666666667,14.11,0.98,78.96,34.0,34.0,16.956229496542466,71.253,16.02,17.8,15.625,12.0,10.0,4.789746656666667,10.0,4.995250135,15.378862693927697,20.17,1.0
7.317999732,17.0,1.1233333333333333,65.0,159.18939999999995,65.0,26.07,25.11,1.2433333333333334,207.2,82.0,82.0,26.324690269388636,159.18939999999995,25.22666666666667,26.3,25.11,47.0,6.666666666666668,5.23799215,10.0,5.23799215,14.481351895644998,31.21,1.0
7.323342956999999,14.0,1.675,50.0,117.386335,50.0,39.89,25.78,0.68,126.90446999999999,53.0,53.0,29.867252709262353,117.386335,29.6725,29.75,25.78,6.0,10.0,4.272996165,10.0,4.272996165,25.583209518743097,35.36,1.0
6.88150952925,11.25,0.7775000000000001,51.75,122.5395,51.75,26.715,21.145,1.4325,162.5,66.0,66.0,21.759107635762977,127.91266666666668,21.08,21.775,23.37,53.0,6.666666666666668,5.532489825,10.0,5.647656706666668,16.858613576972097,31.21,0.0
5.2212270572222215,7.5555555555555545,1.1377777777777776,18.888888888888886,42.647622222222225,18.888888888888886,27.47088888888889,9.152222222222225,0.5855555555555556,183.84,74.0,74.0,12399.247512034242,83.94516666666667,10.34,15.955555555555556,11.516666666666666,96.0,3.0,4.641640316666667,5.0,6.1433508933333325,18580.104229015502,16.05,2.0
6.154771275,12.75,0.7075,39.75,91.39995,39.75,25.975,15.1175,1.565,178.49,72.0,72.0,15.94044839023335,102.30213333333332,15.424375,15.9,16.71333333333333,53.0,6.666666666666666,4.7185280800000005,10.0,4.59277327,11.327426752735699,21.87,2.0
6.48446045282353,10.0,0.6505882352941177,51.411764705882355,124.06677882352942,51.411764705882355,25.112941176470585,17.19705882352941,1.6170588235294117,238.02891,92.0,92.0,18.13613558213828,138.00683666666666,18.10117647058824,18.317647058823532,17.716666666666665,77.0,6.0,9.390965026470589,10.0,10.034689473333334,8.156091327877899,20.23,3.0
7.712275624,4.5,0.955,21.0,47.68232696,21.0,27.48,28.68,0.93,121.76,51.0,51.0,37.126602522636794,72.37488464,29.822499999975,37.325,28.15,27.0,5.0,3.08372734,10.0,4.8522055,9.2469054384636,29.21,1.0
6.835892351428571,12.857142857142856,0.8514285714285715,41.142857142857146,97.95087,41.142857142857146,25.85,21.19714285714285,0.6485714285714286,127.6,52.0,52.0,25.065406793741182,82.63934833333333,24.855500821,25.014285714285712,17.656666666666666,17.0,8.333333333333334,7.270945057142857,10.0,6.4826433833333335,21.7439842569487,28.3,0.0
6.320240665499999,12.5,0.6950000000000001,40.5,101.0125,40.5,25.36,15.79,1.38,195.084,78.0,78.0,18.452260793304752,101.0125,15.806666666649999,18.35,15.79,8.0,4.5,3.9736502000000002,9.0,3.9736502000000002,6.183594573141098,16.51,1.0
5.76169078,5.1428571428571415,0.4857142857142857,24.0,54.11358245714285,24.0,20.393428571428572,12.541428571428574,1.6814285714285715,101.07,44.0,44.0,12.641143827641368,46.28751286666667,12.547857142857143,12.942857142857143,12.313333333333334,62.0,2.333333333333333,8.904028795714286,7.0,8.927986883333334,9.296657252225161,16.92,4.0
8.370140893375003,10.5,0.975,39.75,92.991246125,39.75,26.43575,44.74125,1.1062500000000002,196.966569,79.0,79.0,48.189228085105256,118.35812299999999,47.61093750000001,48.0875,41.39666666666667,100.0,6.666666666666668,2.9746971625,10.0,3.4918941133333328,75.69388822849521,88.64,1.0
6.7071118572,11.0,0.696,43.40000000000001,101.26907,43.40000000000001,24.6948,19.516,1.524,158.92535,65.0,65.0,20.913438867740076,110.87845000000002,20.95333333334,20.86,21.61666666666667,74.0,5.666666666666668,5.9295616,10.0,5.502495056666668,18.541618346082906,32.12,4.0
6.42173366375,9.75,0.7749999999999999,36.75,83.2835,36.75,25.245,17.335,1.38,114.818,49.0,49.0,18.252121323345,89.86266666666668,17.39875,18.225,19.42,43.0,7.333333333333334,5.34594942,10.0,5.66835266,14.2527162284888,24.43,1.0
5.497612698999999,9.5,0.6699999999999999,27.5,58.8132975,27.5,25.44,10.385,1.75,58.933195,28.0,28.0,10.96857256240915,58.8132975,10.2825,10.95,10.385,2.0,7.5,5.618103625,8.0,5.618103625,0.05457624140809969,10.44,2.0
5.3355795725,6.0,0.45,25.0,56.85825,25.0,18.0335,10.025,1.755,102.9055,45.0,45.0,10.511638538016118,56.85825,10.40625,9.6,10.025,58.0,4.0,8.814215659999997,8.0,8.814215659999997,6.42774254546276,13.94,3.0
6.442704251,2.0,0.65,8.0,16.9612693,8.0,24.53,16.715000000000003,1.185,26.9815386,13.0,13.0,19.0692412986926,16.9612693,16.53666666665,19.1,16.715000000000003,7.0,0.0,3.995641025,0.0,3.995641025,4.949633562365398,16.92,1.0
6.769418163333333,7.333333333333334,0.6433333333333333,31.333333333333336,71.48133333333334,31.333333333333336,25.70333333333333,19.636666666666667,1.4266666666666667,118.71,50.0,50.0,20.7464731932256,83.2885,22.221666666666664,20.733333333333334,21.035,21.0,6.0,5.000949726666667,10.0,6.0133491150000005,9.3304681032585,25.23,4.0
5.984355352000001,4.666666666666666,0.38,17.333333333333336,36.0557,17.333333333333336,21.11,13.463333333333333,1.5766666666666669,51.9961,24.0,24.0,17.375230969039734,40.0408,17.356666666666666,17.333333333333336,12.89,28.0,2.5,9.26862401,5.0,8.945728675,7.9234402427192,14.61,4.0
6.7528963526,10.4,0.6779999999999999,49.2,118.03161200000001,49.2,25.1448,19.906,1.472,232.03806,90.0,90.0,21.51688170332292,137.03268666666668,21.44,21.32,22.08,86.0,7.333333333333334,5.311839426000001,10.0,5.66405513,18.1672969462063,32.95,8.0
7.5436142935,7.0,0.875,39.0,93.4025,39.0,26.5145,27.045,1.1949999999999998,162.5,66.0,66.0,27.38964647058125,93.4025,27.065,27.5,27.045,51.0,0.0,3.722084355,0.0,3.722084355,8.334706749909099,31.21,0.0
6.3264175465,4.5,0.5325,25.5,56.63092500000001,25.5,20.48425,16.93,1.1475,91.22399999999999,40.0,40.0,20.63088051208648,45.09990000000001,19.45421875,19.425,14.989999999999998,99.0,0.6666666666666666,6.22444278,2.0,6.889906823333333,18.341456079379483,22.75,2.0
7.6488853279999995,5.333333333333334,1.61,18.0,37.6424,18.0,31.994888888888887,31.586666666666666,0.3133333333333333,47.867,22.0,22.0,12230.486030212242,40.8061,34.432037037044445,38.08888888888888,36.49333333333333,101.0,0.6666666666666666,1.7938084522222222,2.0,1.7115952433333337,18299.870720405397,72.1,1.0
6.483958603,4.8,0.518,25.200000000000006,56.41903300000001,25.200000000000006,22.378,18.348,1.486,138.90547,57.0,57.0,21.715127990350943,75.30805500000002,21.692500000000006,21.7,20.84,96.0,2.666666666666667,8.731722286,7.0,7.943260690000002,26.534785435689894,37.47,3.0
6.120134008400002,5.6,0.40399999999999997,26.0,57.2793,26.0,21.618000000000002,14.33,1.632,101.07,44.0,44.0,17.436976393687722,64.57775,17.668,17.6,14.26,35.0,3.5,9.452760916,7.0,9.337347475,6.448503307312702,14.61,4.0
7.114976024285713,7.142857142857142,0.7757142857142856,30.857142857142854,72.80184857142858,30.857142857142854,24.800857142857147,23.48857142857143,1.2042857142857144,138.90547,57.0,57.0,26.59033393491895,72.82882333333333,25.142380952371436,26.37142857142857,24.26666666666667,87.0,3.666666666666667,4.163492891428572,10.0,4.12740128,15.9865880389278,37.47,1.0
6.607229743666665,6.0,0.6699999999999999,27.33333333333333,60.17911666666666,27.33333333333333,23.65333333333333,19.406666666666666,1.393333333333333,88.90585,39.0,39.0,21.61984417701077,60.17911666666666,21.291666666666668,21.56666666666667,19.406666666666666,79.0,3.666666666666667,5.8417479399999985,10.0,5.8417479399999985,21.183270950619704,32.53,1.0
6.368128844999998,9.666666666666666,0.5833333333333334,39.66666666666666,93.98033333333332,39.66666666666666,25.200000000000006,16.16,1.63,186.207,75.0,75.0,16.6609895157419,117.037,16.011666666666667,16.633333333333333,15.82,9.0,3.5,4.89966645,5.0,5.8614242,2.9259829291926014,16.84,5.0
7.6000432605,13.5,0.9,58.5,141.0385,58.5,27.43,27.555,1.2,167.25900000000001,68.0,68.0,28.359363263701052,141.0385,27.4225,28.35,27.555,47.0,5.0,5.77922389,10.0,5.77922389,4.553410206624701,30.68,2.0
4.9885965720000005,6.0,1.445,12.0,25.23832375,12.0,28.0455,7.8450000000000015,1.6749999999999998,58.933195,27.0,27.0,13947.123190134878,36.4699475,13.6378125,19.725,8.71,55.0,3.5,6.2413366525,7.0,6.207696015,18581.503105935688,10.44,3.0
6.1265266121428565,11.142857142857144,0.7185714285714285,31.714285714285715,69.74857142857142,31.714285714285715,25.2,14.37857142857143,1.3842857142857143,95.96,42.0,42.0,15.247854728088187,80.66999999999999,14.207142857142856,15.157142857142857,14.925,32.0,7.5,4.589633934285715,10.0,6.27603557,0.29519695299980064,15.69,0.0
6.882932113333332,10.666666666666668,0.71,44.0,104.65263966666667,44.0,23.97933333333333,21.29,1.4266666666666667,196.966569,79.0,79.0,23.3255514052043,104.65263966666667,23.16833333333333,23.266666666666666,21.29,79.0,3.666666666666667,6.38375342,10.0,6.38375342,16.066149266039105,32.53,1.0
5.823968339666668,12.0,0.5666666666666667,42.0,98.51,42.0,24.82333333333333,12.503333333333336,1.7833333333333332,183.84,74.0,74.0,13.137821454359901,119.8425,12.503333333333336,13.066666666666665,13.39,30.0,5.0,6.760821123333333,6.0,6.91548497,4.081369454452801,16.05,4.0
6.376610266,9.5,0.7324999999999999,36.5,81.83019999999998,36.5,26.1225,17.16,1.5375,118.71,50.0,50.0,18.028824353666575,89.54246666666668,19.28,17.95,19.436666666666667,51.0,6.666666666666668,5.8675457375,10.0,6.124796813333332,16.0255008203595,25.23,2.0
6.5408932398,6.0,0.536,28.0,61.567304799999995,28.0,24.7074,18.604,1.5459999999999998,102.9055,45.0,45.0,25.3632901114498,57.98575400000001,22.03809523808,20.98,21.64,69.0,2.6666666666666665,7.553764526,8.0,6.777374366666668,29.2116774917241,36.82,3.0
7.8712189301999995,8.0,1.4080000000000001,34.0,80.70488,34.0,29.7718,42.854,0.488,200.59,80.0,80.0,7478.857595747676,100.68573333333332,44.97851724138,48.88,39.433333333333344,154.0,3.333333333333333,1.919394226,10.0,2.144184663333333,18567.58542441977,88.64,1.0
7.0232464000000006,6.666666666666668,1.64,30.66666666666667,72.74631333333333,30.66666666666667,44.19866666666667,30.680000000000003,0.77,137.327,56.0,56.0,6241.849682602077,72.74631333333333,33.22833333333333,53.3,30.680000000000003,184.0,3.333333333333333,2.2755337733333336,10.0,2.2755337733333336,18575.524115483066,63.59,1.0
7.2694621072,8.0,0.9620000000000001,40.8,96.62231,40.8,22.8854,26.088,1.304,204.3833,81.0,81.0,27.301120984751744,101.76661666666666,25.929,26.56,21.79333333333333,114.0,3.666666666666667,5.196263571999999,10.0,6.505712993333333,24.188123167227893,32.53,4.0
5.2040984413333335,5.0,0.5433333333333333,12.333333333333332,27.19012133333333,12.333333333333332,19.108666666666668,8.893333333333334,1.6033333333333333,63.54600000000001,29.0,29.0,9.34209828093316,36.279090999999994,8.95,9.333333333333332,9.44,36.0,5.0,6.85698594,10.0,6.23742438,3.731765476450109,11.08,1.0
6.7042523935,4.5,0.76,15.0,35.64575,15.0,24.9525,19.155,1.05,121.76,51.0,51.0,23.705899420853747,64.3505,20.334999999975,23.750000000000004,21.8,11.0,5.0,2.2676969275,10.0,4.308185225,8.6473653639138,27.09,1.0
6.759104497,15.2,0.674,61.2,151.55561200000002,61.2,24.6328,19.95,1.544,232.03806,90.0,90.0,21.23100626313344,164.96935333333334,21.311999999999998,20.96,22.11666666666667,86.0,6.000000000000001,6.747972614,10.0,6.860832786666666,18.88198554668,32.95,4.0
9.7529987545,9.0,1.905,45.0,106.186135,45.0,42.745,62.0,0.3,126.90446999999999,53.0,53.0,67.64990465680481,106.186135,66.86875,67.75,62.0,81.0,5.0,2.2920580850000003,10.0,2.2920580850000003,49.98209437634181,88.64,1.0
6.3304991325,11.0,0.645,38.0,86.31425,38.0,25.505000000000006,15.94,1.535,102.9055,45.0,45.0,16.668011646914948,86.31425,16.24875,15.55,15.94,20.0,9.0,5.659340545,10.0,5.659340545,5.8850036723349,17.94,3.0
6.648223095333334,13.666666666666668,0.73,49.66666666666667,118.711065,49.66666666666667,25.84333333333333,19.18,1.48,178.49,72.0,72.0,20.077119046539536,118.711065,21.91,20.166666666666664,19.18,49.0,6.333333333333334,6.641210863333333,10.0,6.641210863333333,15.970924578951399,25.23,3.0
